USER_ID,AGE,GENDER,LOCATION,SALARY
15736,37,MALE,75217,31532
15737,43,MALE,92335,35008
15738,34,FEMALE,92683,49686
15739,36,MALE,78521,23426
15740,44,MALE,37013,46063
15741,43,MALE,92336,55340
15742,37,MALE,926,26306
15743,33,MALE,11355,36973
15744,39,FEMALE,60629,40279
15745,40,FEMALE,37013,46063
15746,39,FEMALE,10002,24022
15747,48,FEMALE,90044,22091
15748,40,FEMALE,10002,24022
15749,34,FEMALE,92376,37568
15750,38,MALE,93033,46342
15751,39,FEMALE,90805,32565
15752,44,FEMALE,78521,23426
15753,43,FEMALE,90805,32565
15754,35,FEMALE,10458,22072
15755,37,MALE,11214,33765
15756,39,MALE,60629,40279
15757,41,FEMALE,926,26306
15758,38,FEMALE,11219,26648
15759,39,MALE,93535,39747
15760,40,MALE,77083,52931
15761,42,FEMALE,11207,24163
15762,48,MALE,11206,18661
15763,36,FEMALE,90805,32565
15764,30,FEMALE,92804,41887
15765,36,FEMALE,78572,23799
15766,42,MALE,93550,37484
15767,38,MALE,91910,42970
15768,39,FEMALE,75052,60254
15769,44,MALE,92509,45995
15770,40,FEMALE,23464,53486
15771,41,MALE,95076,45354
15772,37,FEMALE,90650,46012
15773,41,FEMALE,37013,46063
15774,37,FEMALE,11368,34746
15775,29,FEMALE,77084,53075
15776,40,MALE,91706,41621
15777,37,FEMALE,10025,49733
15778,43,FEMALE,90650,46012
15779,44,FEMALE,93307,26462
15780,38,FEMALE,66062,68682
15781,35,MALE,66062,68682
15782,39,MALE,93307,26462
15783,34,FEMALE,11214,33765
15784,43,FEMALE,60647,35283
15785,39,MALE,91910,42970
15786,38,MALE,77083,52931
15787,36,FEMALE,92336,55340
15788,39,MALE,92503,44829
15789,33,FEMALE,30044,60427
15790,34,MALE,75211,32702
15791,33,FEMALE,78577,24216
15792,39,MALE,28269,61899
15793,36,FEMALE,89110,43073
15794,44,FEMALE,92553,38554
15795,49,MALE,91331,39225
15796,42,FEMALE,91709,78336
15797,48,MALE,78521,23426
15798,41,FEMALE,77083,52931
15799,46,FEMALE,11206,18661
15800,39,MALE,75217,31532
15801,38,MALE,93722,43256
15802,41,MALE,37013,46063
15803,42,FEMALE,91710,55185
15804,37,MALE,37013,46063
15805,35,MALE,75217,31532
15806,47,FEMALE,92683,49686
15807,48,MALE,66062,68682
15808,40,MALE,11234,51446
15809,41,FEMALE,89110,43073
15810,41,MALE,93033,46342
15811,40,FEMALE,11377,37360
15812,37,FEMALE,77084,53075
15813,51,MALE,60617,35534
15814,38,FEMALE,28269,61899
15815,39,FEMALE,77084,53075
15816,29,MALE,93257,30995
15817,41,FEMALE,11206,18661
15818,44,FEMALE,93065,72384
15819,39,MALE,92154,42970
15820,43,FEMALE,77494,86488
15821,48,FEMALE,78577,24216
15822,39,MALE,22193,67190
15823,36,FEMALE,91910,42970
15824,43,MALE,8701,35647
15825,39,MALE,93535,39747
15826,40,FEMALE,92503,44829
15827,38,FEMALE,11226,29498
15828,45,MALE,90255,30375
15829,34,FEMALE,91910,42970
15830,43,FEMALE,77584,70113
15831,32,MALE,93033,46342
15832,45,MALE,91706,41621
15833,34,FEMALE,11235,31013
15834,33,FEMALE,90201,30029
15835,37,MALE,91911,38010
15836,35,FEMALE,10467,29044
15837,41,MALE,93257,30995
15838,38,MALE,66062,68682
15839,40,FEMALE,77084,53075
15840,50,FEMALE,30349,39141
15841,47,FEMALE,90011,23851
15842,34,MALE,77083,52931
15843,46,FEMALE,79912,48627
15844,44,MALE,11226,29498
15845,40,MALE,89110,43073
15846,40,FEMALE,75052,60254
15847,45,MALE,92376,37568
15848,41,FEMALE,22193,67190
15849,36,MALE,91910,42970
15850,47,FEMALE,10453,21109
15851,37,MALE,11226,29498
15852,39,MALE,92804,41887
15853,39,MALE,90805,32565
15854,35,FEMALE,77036,26931
15855,37,FEMALE,77573,68458
15856,41,FEMALE,77084,53075
15857,41,FEMALE,94565,48523
15858,39,MALE,77084,53075
15859,37,FEMALE,90250,33656
15860,37,FEMALE,92336,55340
15861,40,MALE,60629,40279
15862,40,FEMALE,60625,40083
15863,43,MALE,79912,48627
15864,41,FEMALE,79912,48627
15865,45,MALE,91342,48744
15866,34,MALE,75070,84847
15867,36,MALE,11212,20839
15868,39,MALE,37013,46063
15869,45,FEMALE,92683,49686
15870,37,MALE,10467,29044
15871,43,FEMALE,93033,46342
15872,29,MALE,91709,78336
15873,31,FEMALE,60647,35283
15874,38,MALE,11235,31013
15875,37,MALE,77479,96118
15876,40,FEMALE,95823,36001
15877,35,FEMALE,85364,31515
15878,46,MALE,10452,20606
15879,37,FEMALE,92345,41423
15880,43,MALE,8701,35647
15881,41,MALE,11207,24163
15882,35,MALE,60647,35283
15883,36,FEMALE,78577,24216
15884,41,FEMALE,37211,37141
15885,37,MALE,10467,29044
15886,40,MALE,77036,26931
15887,37,MALE,87121,34359
15888,43,FEMALE,11373,38151
15889,37,MALE,60618,41355
15890,40,FEMALE,10456,16664
15891,40,MALE,11214,33765
15892,38,MALE,91331,39225
15893,35,MALE,77584,70113
15894,38,MALE,60617,35534
15895,41,FEMALE,60629,40279
15896,36,MALE,926,26306
15897,43,MALE,11207,24163
15898,39,FEMALE,60647,35283
15899,36,MALE,90250,33656
15900,41,FEMALE,77449,59198
15901,41,MALE,92335,35008
15902,37,MALE,37013,46063
15903,30,FEMALE,11230,32327
15904,46,FEMALE,11355,36973
15905,33,FEMALE,11368,34746
15906,42,FEMALE,85364,31515
15907,41,MALE,91910,42970
15908,37,FEMALE,94565,48523
15909,35,MALE,91910,42970
15910,41,MALE,91911,38010
15911,37,MALE,95076,45354
15912,43,MALE,11206,18661
15913,44,MALE,60618,41355
15914,34,FEMALE,77083,52931
15915,36,MALE,11206,18661
15916,37,MALE,92804,41887
15917,39,MALE,93535,39747
15918,39,FEMALE,92704,49923
15919,35,MALE,10452,20606
15920,36,FEMALE,92154,42970
15921,41,MALE,75070,84847
15922,38,FEMALE,92553,38554
15923,37,MALE,78577,24216
15924,38,MALE,60647,35283
15925,41,MALE,11226,29498
15926,36,MALE,30044,60427
15927,47,FEMALE,11235,31013
15928,39,MALE,92503,44829
15929,46,MALE,8701,35647
15930,31,MALE,11219,26648
15931,42,MALE,22193,67190
15932,36,FEMALE,10002,24022
15933,44,MALE,90650,46012
15934,44,MALE,91342,48744
15935,40,MALE,11214,33765
15936,39,MALE,60618,41355
15937,37,FEMALE,77479,96118
15938,45,MALE,79936,42857
15939,33,FEMALE,90201,30029
15940,44,MALE,11214,33765
15941,38,MALE,93307,26462
15942,40,MALE,90650,46012
15943,40,MALE,11230,32327
15944,42,MALE,92336,55340
15945,38,FEMALE,93065,72384
15946,48,MALE,78572,23799
15947,37,FEMALE,93535,39747
15948,34,FEMALE,77449,59198
15949,36,MALE,11368,34746
15950,39,FEMALE,78572,23799
15951,37,FEMALE,93722,43256
15952,41,MALE,91706,41621
15953,40,MALE,95076,45354
15954,39,MALE,60618,41355
15955,42,MALE,37211,37141
15956,39,MALE,10029,22232
15957,39,FEMALE,30043,71424
15958,39,MALE,30043,71424
15959,35,FEMALE,90650,46012
15960,48,MALE,78572,23799
15961,41,MALE,93722,43256
15962,39,MALE,11368,34746
15963,42,MALE,77084,53075
15964,36,FEMALE,91911,38010
15965,37,MALE,77494,86488
15966,39,MALE,10462,33735
15967,34,MALE,92154,42970
15968,33,FEMALE,78577,24216
15969,38,FEMALE,77449,59198
15970,46,MALE,90280,35744
15971,40,FEMALE,92345,41423
15972,36,FEMALE,37211,37141
15973,42,FEMALE,93307,26462
15974,36,FEMALE,92336,55340
15975,36,FEMALE,75070,84847
15976,38,MALE,11214,33765
15977,41,MALE,91706,41621
15978,41,FEMALE,11212,20839
15979,47,MALE,93535,39747
15980,44,MALE,93033,46342
15981,37,MALE,92509,45995
15982,43,MALE,75211,32702
15983,42,FEMALE,60625,40083
15984,46,FEMALE,23464,53486
15985,40,MALE,92804,41887
15986,38,FEMALE,93065,72384
15987,30,FEMALE,91342,48744
15988,43,FEMALE,92336,55340
15989,39,MALE,91710,55185
15990,39,MALE,75070,84847
15991,31,FEMALE,30044,60427
15992,31,FEMALE,77084,53075
15993,39,MALE,66062,68682
15994,40,FEMALE,77449,59198
15995,44,MALE,75070,84847
15996,42,FEMALE,91706,41621
15997,43,MALE,11377,37360
15998,36,FEMALE,11235,31013
15999,38,MALE,90201,30029
16000,37,FEMALE,91744,46792
16001,38,MALE,28269,61899
16002,41,MALE,11206,18661
16003,37,MALE,60618,41355
16004,40,MALE,78577,24216
16005,41,MALE,87121,34359
16006,39,FEMALE,10029,22232
16007,34,FEMALE,926,26306
16008,39,FEMALE,77429,78527
16009,44,FEMALE,90201,30029
16010,38,FEMALE,23464,53486
16011,45,MALE,91331,39225
16012,41,MALE,92335,35008
16013,40,FEMALE,92704,49923
16014,39,FEMALE,93307,26462
16015,44,MALE,78521,23426
16016,39,FEMALE,75052,60254
16017,38,FEMALE,77083,52931
16018,47,FEMALE,92704,49923
16019,36,FEMALE,93722,43256
16020,41,FEMALE,11373,38151
16021,39,MALE,90044,22091
16022,31,FEMALE,22193,67190
16023,46,MALE,11234,51446
16024,34,FEMALE,37211,37141
16025,42,FEMALE,85364,31515
16026,41,FEMALE,11235,31013
16027,46,FEMALE,90255,30375
16028,38,FEMALE,28269,61899
16029,42,FEMALE,91331,39225
16030,39,FEMALE,60617,35534
16031,42,FEMALE,90255,30375
16032,46,FEMALE,11235,31013
16033,37,MALE,8701,35647
16034,41,MALE,10025,49733
16035,44,MALE,11373,38151
16036,44,FEMALE,77449,59198
16037,36,MALE,78577,24216
16038,39,MALE,60618,41355
16039,39,MALE,95823,36001
16040,42,FEMALE,66062,68682
16041,45,MALE,77449,59198
16042,40,FEMALE,28269,61899
16043,41,FEMALE,91910,42970
16044,39,FEMALE,75217,31532
16045,39,MALE,92804,41887
16046,43,FEMALE,10453,21109
16047,36,MALE,30043,71424
16048,39,MALE,90011,23851
16049,40,FEMALE,77036,26931
16050,39,FEMALE,77573,68458
16051,42,FEMALE,95823,36001
16052,42,FEMALE,94565,48523
16053,38,MALE,77084,53075
16054,49,FEMALE,90255,30375
16055,38,FEMALE,91710,55185
16056,40,FEMALE,10458,22072
16057,41,MALE,77494,86488
16058,35,MALE,60617,35534
16059,43,FEMALE,11355,36973
16060,31,FEMALE,92154,42970
16061,42,FEMALE,60625,40083
16062,31,FEMALE,11234,51446
16063,45,MALE,75217,31532
16064,36,MALE,90706,39362
16065,32,MALE,11368,34746
16066,37,FEMALE,79912,48627
16067,38,FEMALE,92335,35008
16068,40,FEMALE,92336,55340
16069,41,MALE,22193,67190
16070,40,MALE,11207,24163
16071,38,FEMALE,23464,53486
16072,45,FEMALE,11214,33765
16073,43,FEMALE,11226,29498
16074,39,MALE,92335,35008
16075,38,FEMALE,11373,38151
16076,42,MALE,11368,34746
16077,38,MALE,93307,26462
16078,46,MALE,91911,38010
16079,39,MALE,10025,49733
16080,40,FEMALE,92704,49923
16081,39,FEMALE,77479,96118
16082,41,MALE,75217,31532
16083,41,MALE,11219,26648
16084,32,FEMALE,8701,35647
16085,39,FEMALE,11214,33765
16086,38,FEMALE,78521,23426
16087,42,MALE,78572,23799
16088,51,MALE,92376,37568
16089,41,FEMALE,77494,86488
16090,38,FEMALE,95823,36001
16091,38,FEMALE,11206,18661
16092,40,FEMALE,11234,51446
16093,42,MALE,90805,32565
16094,36,FEMALE,28269,61899
16095,33,MALE,92336,55340
16096,44,FEMALE,93257,30995
16097,42,FEMALE,8701,35647
16098,34,MALE,90280,35744
16099,32,MALE,37211,37141
16100,31,MALE,92335,35008
16101,42,FEMALE,30044,60427
16102,41,FEMALE,92553,38554
16103,38,FEMALE,91342,48744
16104,43,FEMALE,94544,49452
16105,42,MALE,78577,24216
16106,30,MALE,90706,39362
16107,42,MALE,37013,46063
16108,33,MALE,92335,35008
16109,38,FEMALE,11235,31013
16110,38,MALE,77084,53075
16111,39,FEMALE,93535,39747
16112,31,MALE,11234,51446
16113,43,MALE,77083,52931
16114,41,FEMALE,91911,38010
16115,41,MALE,92683,49686
16116,36,FEMALE,89110,43073
16117,39,MALE,60625,40083
16118,46,FEMALE,91910,42970
16119,28,MALE,11377,37360
16120,43,MALE,37013,46063
16121,43,MALE,10452,20606
16122,44,FEMALE,11206,18661
16123,42,MALE,95823,36001
16124,45,FEMALE,11234,51446
16125,44,MALE,89110,43073
16126,46,FEMALE,77479,96118
16127,33,MALE,92154,42970
16128,38,MALE,77584,70113
16129,44,FEMALE,77036,26931
16130,41,MALE,92553,38554
16131,37,FEMALE,91706,41621
16132,37,FEMALE,78572,23799
16133,42,FEMALE,926,26306
16134,36,MALE,60618,41355
16135,42,MALE,10456,16664
16136,35,MALE,11214,33765
16137,41,MALE,79912,48627
16138,40,MALE,77584,70113
16139,36,FEMALE,91706,41621
16140,41,MALE,90706,39362
16141,40,FEMALE,11377,37360
16142,41,FEMALE,93257,30995
16143,37,MALE,79936,42857
16144,46,FEMALE,75070,84847
16145,48,FEMALE,77494,86488
16146,38,MALE,77083,52931
16147,36,FEMALE,91910,42970
16148,44,FEMALE,60625,40083
16149,38,FEMALE,91331,39225
16150,42,FEMALE,91335,40792
16151,41,FEMALE,91706,41621
16152,39,MALE,11368,34746
16153,40,MALE,93065,72384
16154,33,MALE,92804,41887
16155,46,FEMALE,78577,24216
16156,39,MALE,10467,29044
16157,37,MALE,75052,60254
16158,43,FEMALE,91910,42970
16159,40,MALE,10467,29044
16160,36,MALE,90044,22091
16161,46,MALE,90250,33656
16162,40,FEMALE,91910,42970
16163,42,MALE,92683,49686
16164,49,FEMALE,90706,39362
16165,47,MALE,11373,38151
16166,37,FEMALE,66062,68682
16167,45,FEMALE,11235,31013
16168,40,MALE,91709,78336
16169,41,FEMALE,90201,30029
16170,36,FEMALE,11219,26648
16171,38,FEMALE,91709,78336
16172,36,FEMALE,10453,21109
16173,39,FEMALE,11234,51446
16174,38,MALE,11373,38151
16175,40,MALE,87121,34359
16176,40,FEMALE,93550,37484
16177,42,MALE,11234,51446
16178,40,MALE,92553,38554
16179,38,MALE,91335,40792
16180,40,MALE,11235,31013
16181,36,MALE,11226,29498
16182,42,MALE,90255,30375
16183,42,MALE,95823,36001
16184,38,MALE,93535,39747
16185,42,MALE,90044,22091
16186,37,MALE,91910,42970
16187,42,FEMALE,23464,53486
16188,33,MALE,30349,39141
16189,31,FEMALE,30044,60427
16190,38,FEMALE,92335,35008
16191,37,MALE,11212,20839
16192,39,MALE,10029,22232
16193,43,FEMALE,11230,32327
16194,32,FEMALE,11373,38151
16195,39,MALE,79912,48627
16196,41,MALE,92154,42970
16197,38,FEMALE,77083,52931
16198,39,FEMALE,28269,61899
16199,47,MALE,23464,53486
16200,38,MALE,91342,48744
16201,47,FEMALE,77084,53075
16202,36,FEMALE,60617,35534
16203,38,MALE,11355,36973
16204,34,FEMALE,30349,39141
16205,41,MALE,79936,42857
16206,36,MALE,91706,41621
16207,34,FEMALE,11226,29498
16208,35,FEMALE,92704,49923
16209,40,MALE,77036,26931
16210,36,FEMALE,11226,29498
16211,36,MALE,30044,60427
16212,35,MALE,10453,21109
16213,50,FEMALE,93065,72384
16214,41,FEMALE,10468,26852
16215,36,FEMALE,10025,49733
16216,43,FEMALE,77083,52931
16217,36,FEMALE,11219,26648
16218,37,MALE,11368,34746
16219,39,MALE,11207,24163
16220,38,FEMALE,90650,46012
16221,42,FEMALE,93535,39747
16222,41,FEMALE,92804,41887
16223,41,FEMALE,11355,36973
16224,37,FEMALE,23464,53486
16225,41,FEMALE,91331,39225
16226,50,MALE,11212,20839
16227,44,MALE,11206,18661
16228,44,MALE,77584,70113
16229,35,FEMALE,77084,53075
16230,44,MALE,10029,22232
16231,44,FEMALE,79936,42857
16232,41,FEMALE,37013,46063
16233,38,MALE,78521,23426
16234,36,FEMALE,11206,18661
16235,37,MALE,11235,31013
16236,43,MALE,11377,37360
16237,42,FEMALE,92509,45995
16238,37,MALE,93307,26462
16239,37,MALE,91706,41621
16240,36,FEMALE,95076,45354
16241,38,FEMALE,95076,45354
16242,35,MALE,92336,55340
16243,45,MALE,10452,20606
16244,41,MALE,87121,34359
16245,37,MALE,91335,40792
16246,41,MALE,37013,46063
16247,34,MALE,95076,45354
16248,43,FEMALE,87121,34359
16249,45,MALE,92509,45995
16250,40,FEMALE,90280,35744
16251,38,FEMALE,11368,34746
16252,33,FEMALE,95823,36001
16253,44,FEMALE,90044,22091
16254,41,FEMALE,8701,35647
16255,38,MALE,28269,61899
16256,36,MALE,93550,37484
16257,37,FEMALE,93257,30995
16258,42,FEMALE,11368,34746
16259,43,FEMALE,93307,26462
16260,43,FEMALE,90280,35744
16261,45,FEMALE,92553,38554
16262,37,FEMALE,95823,36001
16263,40,MALE,79936,42857
16264,35,FEMALE,77573,68458
16265,27,MALE,87121,34359
16266,41,FEMALE,87121,34359
16267,42,FEMALE,11368,34746
16268,33,FEMALE,11368,34746
16269,44,MALE,10025,49733
16270,39,FEMALE,78577,24216
16271,42,FEMALE,77573,68458
16272,35,FEMALE,87121,34359
16273,33,MALE,10468,26852
16274,42,MALE,92154,42970
16275,38,FEMALE,78572,23799
16276,44,MALE,23464,53486
16277,41,MALE,10458,22072
16278,46,MALE,60625,40083
16279,41,MALE,75211,32702
16280,49,FEMALE,93550,37484
16281,43,MALE,78521,23426
16282,39,MALE,90280,35744
16283,44,FEMALE,60629,40279
16284,43,MALE,77084,53075
16285,48,MALE,75070,84847
16286,39,FEMALE,11355,36973
16287,36,MALE,91335,40792
16288,42,FEMALE,77479,96118
16289,39,MALE,93722,43256
16290,40,FEMALE,11214,33765
16291,42,FEMALE,77449,59198
16292,41,FEMALE,90255,30375
16293,39,MALE,10002,24022
16294,44,FEMALE,79936,42857
16295,47,MALE,75211,32702
16296,43,FEMALE,75052,60254
16297,43,MALE,11235,31013
16298,34,FEMALE,91709,78336
16299,44,FEMALE,10467,29044
16300,33,FEMALE,93722,43256
16301,43,MALE,77036,26931
16302,42,MALE,22193,67190
16303,41,FEMALE,91706,41621
16304,42,MALE,77584,70113
16305,32,FEMALE,90280,35744
16306,40,FEMALE,92503,44829
16307,38,MALE,91744,46792
16308,43,MALE,78521,23426
16309,36,FEMALE,90805,32565
16310,45,FEMALE,75211,32702
16311,37,MALE,95076,45354
16312,36,MALE,60618,41355
16313,42,FEMALE,78521,23426
16314,38,FEMALE,91911,38010
16315,42,FEMALE,11219,26648
16316,35,FEMALE,92376,37568
16317,34,FEMALE,11212,20839
16318,43,MALE,91710,55185
16319,37,FEMALE,92683,49686
16320,44,MALE,92336,55340
16321,39,FEMALE,91706,41621
16322,39,MALE,11214,33765
16323,45,MALE,10456,16664
16324,35,FEMALE,91709,78336
16325,42,FEMALE,8701,35647
16326,43,FEMALE,11214,33765
16327,46,MALE,11212,20839
16328,38,MALE,78577,24216
16329,40,FEMALE,77083,52931
16330,36,MALE,10462,33735
16331,36,MALE,11207,24163
16332,42,MALE,10452,20606
16333,38,FEMALE,11234,51446
16334,38,FEMALE,30349,39141
16335,44,FEMALE,37211,37141
16336,36,MALE,92509,45995
16337,38,MALE,23464,53486
16338,37,FEMALE,11212,20839
16339,49,MALE,10002,24022
16340,44,FEMALE,23464,53486
16341,34,FEMALE,60629,40279
16342,34,FEMALE,91335,40792
16343,41,MALE,30043,71424
16344,32,MALE,11207,24163
16345,36,FEMALE,92335,35008
16346,35,FEMALE,79936,42857
16347,39,FEMALE,87121,34359
16348,41,FEMALE,77449,59198
16349,43,MALE,28269,61899
16350,44,MALE,91706,41621
16351,39,MALE,94544,49452
16352,46,FEMALE,66062,68682
16353,43,FEMALE,75217,31532
16354,39,MALE,11219,26648
16355,39,FEMALE,75070,84847
16356,41,FEMALE,37211,37141
16357,36,MALE,75211,32702
16358,37,MALE,10468,26852
16359,47,MALE,22193,67190
16360,41,FEMALE,92154,42970
16361,38,MALE,77494,86488
16362,44,MALE,22193,67190
16363,33,FEMALE,93550,37484
16364,44,FEMALE,93307,26462
16365,43,MALE,11235,31013
16366,42,MALE,11226,29498
16367,43,FEMALE,78577,24216
16368,45,FEMALE,90255,30375
16369,41,MALE,90255,30375
16370,39,MALE,90044,22091
16371,32,FEMALE,78577,24216
16372,38,FEMALE,79912,48627
16373,41,MALE,11368,34746
16374,41,FEMALE,90805,32565
16375,39,MALE,11226,29498
16376,47,MALE,77449,59198
16377,42,MALE,23464,53486
16378,42,MALE,92154,42970
16379,35,FEMALE,11207,24163
16380,40,FEMALE,92345,41423
16381,44,FEMALE,77584,70113
16382,38,FEMALE,90250,33656
16383,41,FEMALE,92704,49923
16384,40,MALE,23464,53486
16385,38,FEMALE,75217,31532
16386,42,MALE,10029,22232
16387,38,MALE,92376,37568
16388,43,MALE,77084,53075
16389,35,MALE,92704,49923
16390,40,FEMALE,90650,46012
16391,39,FEMALE,77449,59198
16392,41,MALE,85364,31515
16393,33,FEMALE,77429,78527
16394,39,FEMALE,94565,48523
16395,28,FEMALE,91342,48744
16396,40,MALE,30043,71424
16397,44,MALE,79912,48627
16398,35,FEMALE,93033,46342
16399,37,FEMALE,60618,41355
16400,35,FEMALE,77083,52931
16401,45,FEMALE,91342,48744
16402,42,FEMALE,60618,41355
16403,42,FEMALE,91709,78336
16404,41,MALE,926,26306
16405,45,MALE,77036,26931
16406,37,FEMALE,30043,71424
16407,38,MALE,91911,38010
16408,36,MALE,92553,38554
16409,30,MALE,90706,39362
16410,45,FEMALE,92704,49923
16411,36,FEMALE,93257,30995
16412,36,FEMALE,77479,96118
16413,41,FEMALE,92509,45995
16414,37,FEMALE,90011,23851
16415,36,FEMALE,11373,38151
16416,38,MALE,92503,44829
16417,38,FEMALE,92503,44829
16418,45,MALE,93307,26462
16419,39,MALE,90255,30375
16420,37,MALE,91331,39225
16421,35,FEMALE,90805,32565
16422,43,FEMALE,926,26306
16423,32,FEMALE,30043,71424
16424,38,FEMALE,11214,33765
16425,42,MALE,77573,68458
16426,43,FEMALE,90280,35744
16427,37,MALE,92503,44829
16428,40,FEMALE,90650,46012
16429,42,FEMALE,77429,78527
16430,37,MALE,78572,23799
16431,43,MALE,10467,29044
16432,36,FEMALE,90011,23851
16433,39,MALE,11373,38151
16434,40,FEMALE,926,26306
16435,35,FEMALE,60617,35534
16436,40,FEMALE,11235,31013
16437,37,MALE,77479,96118
16438,45,FEMALE,92335,35008
16439,46,FEMALE,93722,43256
16440,41,FEMALE,92503,44829
16441,39,FEMALE,77584,70113
16442,45,FEMALE,85364,31515
16443,46,MALE,78572,23799
16444,39,MALE,77573,68458
16445,31,MALE,75070,84847
16446,35,MALE,11373,38151
16447,40,MALE,75217,31532
16448,43,MALE,77084,53075
16449,41,MALE,60625,40083
16450,42,FEMALE,89110,43073
16451,39,MALE,92345,41423
16452,34,MALE,10456,16664
16453,42,FEMALE,11207,24163
16454,40,FEMALE,91706,41621
16455,37,FEMALE,60629,40279
16456,41,MALE,92683,49686
16457,40,FEMALE,92553,38554
16458,36,MALE,11214,33765
16459,44,MALE,30349,39141
16460,40,FEMALE,92154,42970
16461,32,MALE,11377,37360
16462,37,FEMALE,93550,37484
16463,42,FEMALE,90805,32565
16464,45,MALE,90250,33656
16465,38,MALE,92376,37568
16466,36,MALE,75052,60254
16467,39,FEMALE,95076,45354
16468,30,FEMALE,93065,72384
16469,33,MALE,77083,52931
16470,42,MALE,37013,46063
16471,41,MALE,10452,20606
16472,36,FEMALE,78572,23799
16473,41,MALE,91709,78336
16474,47,MALE,90011,23851
16475,48,FEMALE,92336,55340
16476,46,MALE,22193,67190
16477,44,MALE,89110,43073
16478,41,FEMALE,91342,48744
16479,46,FEMALE,90280,35744
16480,45,FEMALE,11368,34746
16481,38,FEMALE,11212,20839
16482,43,FEMALE,75211,32702
16483,39,FEMALE,91706,41621
16484,37,FEMALE,91709,78336
16485,35,MALE,10468,26852
16486,40,MALE,94544,49452
16487,42,MALE,94544,49452
16488,32,MALE,92335,35008
16489,42,FEMALE,60618,41355
16490,44,FEMALE,77479,96118
16491,43,FEMALE,66062,68682
16492,41,MALE,91709,78336
16493,42,FEMALE,30044,60427
16494,38,FEMALE,77084,53075
16495,40,FEMALE,30044,60427
16496,43,FEMALE,75052,60254
16497,30,FEMALE,92335,35008
16498,35,MALE,11368,34746
16499,35,FEMALE,91342,48744
16500,36,FEMALE,11206,18661
16501,35,FEMALE,91331,39225
16502,41,MALE,10458,22072
16503,46,MALE,8701,35647
16504,42,MALE,11373,38151
16505,37,MALE,78521,23426
16506,37,FEMALE,11235,31013
16507,37,MALE,75217,31532
16508,50,MALE,77083,52931
16509,34,MALE,10025,49733
16510,37,MALE,37211,37141
16511,34,FEMALE,28269,61899
16512,37,MALE,37211,37141
16513,47,MALE,91335,40792
16514,41,FEMALE,90044,22091
16515,40,FEMALE,90250,33656
16516,36,FEMALE,60629,40279
16517,39,MALE,10456,16664
16518,36,MALE,11226,29498
16519,40,MALE,91706,41621
16520,37,MALE,90250,33656
16521,44,MALE,75211,32702
16522,32,FEMALE,92553,38554
16523,34,MALE,10002,24022
16524,33,FEMALE,75070,84847
16525,38,MALE,77084,53075
16526,45,MALE,77449,59198
16527,34,FEMALE,37013,46063
16528,37,MALE,78577,24216
16529,41,FEMALE,95076,45354
16530,42,FEMALE,92804,41887
16531,40,MALE,11373,38151
16532,38,FEMALE,90805,32565
16533,43,MALE,11230,32327
16534,40,MALE,77084,53075
16535,42,FEMALE,77429,78527
16536,40,FEMALE,11206,18661
16537,41,FEMALE,75070,84847
16538,34,MALE,77083,52931
16539,42,MALE,77479,96118
16540,35,FEMALE,90250,33656
16541,37,MALE,11377,37360
16542,39,MALE,94565,48523
16543,44,FEMALE,11206,18661
16544,43,FEMALE,11234,51446
16545,39,MALE,30349,39141
16546,41,FEMALE,94565,48523
16547,36,FEMALE,90280,35744
16548,36,FEMALE,92704,49923
16549,35,FEMALE,95823,36001
16550,46,FEMALE,10452,20606
16551,40,FEMALE,93033,46342
16552,45,MALE,93257,30995
16553,32,MALE,78577,24216
16554,45,FEMALE,75211,32702
16555,35,FEMALE,10462,33735
16556,39,FEMALE,77084,53075
16557,39,MALE,90650,46012
16558,36,MALE,10468,26852
16559,34,MALE,91342,48744
16560,38,MALE,10002,24022
16561,39,FEMALE,10468,26852
16562,36,FEMALE,92704,49923
16563,42,FEMALE,77479,96118
16564,38,MALE,79936,42857
16565,41,FEMALE,77479,96118
16566,39,FEMALE,91744,46792
16567,37,MALE,10002,24022
16568,41,FEMALE,10002,24022
16569,41,MALE,11207,24163
16570,42,MALE,11234,51446
16571,38,FEMALE,92376,37568
16572,42,FEMALE,11235,31013
16573,36,MALE,95823,36001
16574,40,FEMALE,28269,61899
16575,42,FEMALE,90011,23851
16576,41,MALE,91744,46792
16577,33,MALE,60629,40279
16578,40,MALE,92335,35008
16579,38,FEMALE,90280,35744
16580,40,FEMALE,91710,55185
16581,37,MALE,91710,55185
16582,40,MALE,78521,23426
16583,45,FEMALE,93550,37484
16584,38,MALE,92154,42970
16585,36,FEMALE,10452,20606
16586,38,FEMALE,75217,31532
16587,38,FEMALE,77573,68458
16588,35,FEMALE,93065,72384
16589,31,FEMALE,92683,49686
16590,45,FEMALE,11234,51446
16591,36,MALE,10029,22232
16592,44,MALE,77083,52931
16593,39,MALE,60618,41355
16594,43,MALE,75070,84847
16595,41,MALE,11230,32327
16596,39,FEMALE,10456,16664
16597,33,MALE,28269,61899
16598,46,FEMALE,89110,43073
16599,38,MALE,91331,39225
16600,39,FEMALE,37211,37141
16601,42,MALE,11368,34746
16602,40,MALE,11368,34746
16603,44,MALE,90280,35744
16604,38,MALE,11206,18661
16605,41,FEMALE,89110,43073
16606,42,MALE,90650,46012
16607,48,MALE,90805,32565
16608,38,MALE,92503,44829
